Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Platform_Code,Content_Type_Code
POST_02440,2025-07-20 16:35:00,Instagram,Reel,Technology,1323,486,76,25276,463,0.6244351776186128,0.6,0.6956521739130435,Sunday,4,0.23286290322580644,Positive,Macro,True,False,1,9
POST_02007,2025-07-20 17:09:00,Twitter,Retweet,Business,602,159,23,13342,448,0.08759954493742891,1.77,0.7391304347826086,Sunday,25,0.7731854838709677,Neutral,Micro,False,False,4,10
POST_01904,2025-07-20 20:13:00,Instagram,Reel,Entertainment,1831,271,140,18760,253,0.9086710250124183,0.49,0.8695652173913043,Sunday,13,0.031754032258064516,Positive,Macro,True,True,1,9
POST_01184,2025-07-21 02:38:00,YouTube,Community Post,Lifestyle,2126,347,1578,970846,4807,0.2222115400022433,3.63,0.08695652173913043,Monday,25,0.6471774193548386,Positive,Macro,True,True,5,2
POST_00205,2025-07-21 04:12:00,Facebook,Story,Lifestyle,7377,60,484,17092,598,0.48544881347241586,3.26,0.17391304347826086,Monday,19,0.877016129032258,Neutral,Macro,True,True,0,13
POST_02378,2025-07-21 05:04:00,TikTok,Video,Technology,28725,169,3645,128950,1519,0.8174001345959718,7.96,0.21739130434782608,Monday,9,0.17137096774193547,Negative,Macro,True,False,3,16
POST_00087,2025-07-21 07:37:00,LinkedIn,Poll,Business,1991,72,487,11149,31,0.7335260138762039,0.7,0.30434782608695654,Monday,6,0.1315524193548387,Positive,Macro,True,True,2,7
POST_00148,2025-07-21 09:59:00,Facebook,Live,Lifestyle,7352,80,82,55616,795,0.34571936739893283,4.34,0.3913043478260869,Monday,4,0.16129032258064516,Neutral,Macro,True,False,0,5
POST_03158,2025-07-21 15:02:00,Instagram,Photo,Business,123,443,124,7449,152,0.08497171882260572,1.61,0.6521739130434783,Monday,1,0.8089717741935484,Neutral,Micro,True,False,1,6
POST_00826,2025-07-21 18:23:00,YouTube,Short,Health,16495,391,1179,216192,4734,0.8860360685157591,4.08,0.7826086956521738,Monday,27,0.05594758064516129,Neutral,Macro,True,False,5,11
POST_03295,2025-07-21 21:34:00,YouTube,Live,Sports,128,562,1788,434951,2182,0.05541868961207518,8.78,0.9130434782608695,Monday,18,0.2535282258064516,Positive,Micro,True,True,5,5
POST_01602,2025-07-21 23:59:00,Twitter,Tweet,Gaming,1786,122,1162,43801,212,0.6634199394318128,0.93,1.0,Monday,0,0.9314516129032258,Neutral,Macro,True,True,4,15
POST_03939,2025-07-22 03:09:00,Instagram,Story,Entertainment,7648,260,249,5128,50,0.9664110945536702,1.69,0.13043478260869565,Tuesday,24,0.4163306451612903,Positive,Macro,True,False,1,13
POST_02766,2025-07-22 03:52:00,YouTube,Community Post,Lifestyle,8375,389,65,350152,3205,0.45603198256661703,3.87,0.13043478260869565,Tuesday,20,0.3180443548387097,Positive,Macro,True,True,5,2
POST_02796,2025-07-22 12:53:00,Facebook,Live,Education,415,11,257,78500,105,0.784884792257527,0.17,0.5217391304347826,Tuesday,7,0.2943548387096774,Positive,Macro,True,False,0,5
POST_01944,2025-07-23 08:08:00,LinkedIn,Article,Health,769,137,322,23766,48,0.03906287554679614,6.13,0.34782608695652173,Wednesday,27,0.3482862903225806,Neutral,Micro,True,False,2,0
POST_03812,2025-07-23 08:56:00,Facebook,Video,Gaming,7127,197,763,65820,375,0.5342799115512187,3.03,0.34782608695652173,Wednesday,25,0.08719758064516128,Neutral,Macro,True,False,0,16
POST_04997,2025-07-23 10:31:00,Instagram,Reel,Lifestyle,2360,162,119,24501,777,0.4978709000304444,1.06,0.43478260869565216,Wednesday,4,0.2555443548387097,Negative,Macro,False,False,1,9
POST_00591,2025-07-23 11:07:00,Instagram,Story,Fitness,6316,231,84,5360,667,0.4390572673813072,3.02,0.4782608695652174,Wednesday,5,0.02066532258064516,Positive,Macro,True,False,1,13
POST_01643,2025-07-23 12:35:00,Facebook,Live,Business,3942,359,524,44884,405,0.2742032399173196,3.51,0.5217391304347826,Wednesday,19,0.19858870967741934,Positive,Macro,False,True,0,5
POST_03155,2025-07-23 14:45:00,Twitter,Retweet,Fashion,1282,101,1025,76439,354,0.8249951930010095,0.58,0.6086956521739131,Wednesday,14,0.2096774193548387,Positive,Macro,True,False,4,10
POST_04385,2025-07-23 17:50:00,TikTok,Stitch,Education,34091,1917,1382,343623,1764,0.32919330545273917,22.67,0.7391304347826086,Wednesday,12,0.04889112903225806,Neutral,Macro,True,False,3,12
POST_00117,2025-07-23 21:45:00,TikTok,Duet,Food,44613,1283,579,340988,923,0.9158414651732925,10.15,0.9130434782608695,Wednesday,1,0.09022177419354838,Positive,Macro,True,False,3,4
POST_03623,2025-07-24 01:01:00,Instagram,Carousel,Entertainment,8101,466,83,7613,256,0.05737153295197808,29.64,0.043478260869565216,Thursday,16,0.6925403225806451,Positive,Micro,True,False,1,1
POST_00037,2025-07-24 07:43:00,Twitter,Retweet,Entertainment,3409,284,1785,28180,109,0.3358910573795446,3.26,0.30434782608695654,Thursday,15,0.04889112903225806,Neutral,Macro,False,False,4,10
POST_03632,2025-07-24 08:57:00,Instagram,Story,Gaming,9211,278,12,47221,447,0.3475680590940409,5.46,0.34782608695652173,Thursday,2,0.9148185483870968,Positive,Macro,True,True,1,13
POST_00506,2025-07-24 11:05:00,Instagram,Reel,Business,1992,425,298,18215,732,0.278906087263055,1.94,0.4782608695652174,Thursday,6,0.10231854838709678,Positive,Macro,True,True,1,9
POST_02142,2025-07-24 15:11:00,Facebook,Story,Health,2411,77,797,12475,526,0.9401949238090661,0.7,0.6521739130434783,Thursday,23,0.7474798387096774,Negative,Macro,True,False,0,13
POST_01861,2025-07-24 17:00:00,TikTok,Duet,Travel,31379,1360,1807,80974,1989,0.8502119085388327,8.13,0.7391304347826086,Thursday,24,0.12298387096774194,Positive,Macro,True,False,3,4
POST_04022,2025-07-25 00:23:00,Instagram,Story,Technology,4130,403,33,11271,62,0.6801222580076592,1.34,0.0,Friday,7,0.22782258064516128,Positive,Macro,True,False,1,13
POST_03038,2025-07-25 00:44:00,YouTube,Live,Health,11361,666,493,512133,170,0.04748914419394639,51.62,0.0,Friday,16,0.2217741935483871,Neutral,Micro,False,True,5,5
POST_01729,2025-07-25 05:18:00,TikTok,Duet,Health,5163,1595,2010,355579,1308,0.8458195132112357,2.07,0.21739130434782608,Friday,25,0.015120967741935484,Negative,Macro,True,True,3,4
POST_00352,2025-07-25 13:38:00,TikTok,Video,Business,597,1779,4663,206664,181,0.3122446281786281,4.5,0.5652173913043478,Friday,21,0.26764112903225806,Neutral,Macro,True,False,3,16
POST_02417,2025-07-25 13:47:00,Twitter,Tweet,Sports,2873,236,612,81263,496,0.23939055264465064,3.1,0.5652173913043478,Friday,11,0.5423387096774194,Neutral,Macro,True,False,4,15
POST_01238,2025-07-25 18:44:00,Facebook,Story,Lifestyle,6790,129,269,68071,771,0.5158811229149642,2.78,0.7826086956521738,Friday,7,0.6058467741935484,Neutral,Macro,True,False,0,13
POST_01846,2025-07-25 19:03:00,Instagram,Reel,Gaming,4140,471,229,12875,19,0.8436363345030365,1.15,0.8260869565217391,Friday,22,0.2908266129032258,Neutral,Macro,True,True,1,9
POST_03433,2025-07-25 20:39:00,TikTok,Stitch,Fitness,12566,238,902,300305,2789,0.2653022801198545,10.31,0.8695652173913043,Friday,7,0.0438508064516129,Positive,Macro,True,False,3,12
POST_02406,2025-07-25 23:56:00,Facebook,Live,Gaming,5674,331,224,57125,758,0.708761957409989,1.76,1.0,Friday,15,0.02570564516129032,Neutral,Macro,True,False,0,5
POST_03920,2025-07-26 01:27:00,TikTok,Duet,Fashion,45348,236,4566,84029,981,0.1627469595731385,61.31,0.043478260869565216,Saturday,13,0.08518145161290322,Neutral,Mid-tier,True,False,3,4
POST_03471,2025-07-26 01:37:00,Instagram,Reel,Food,7424,39,251,32826,422,0.7427654665192521,2.08,0.043478260869565216,Saturday,16,0.22731854838709675,Positive,Macro,True,True,1,9
POST_03758,2025-07-26 02:12:00,Twitter,Tweet,Business,3581,262,372,53956,315,0.5150298835103913,1.64,0.08695652173913043,Saturday,29,0.19304435483870966,Positive,Macro,True,False,4,15
POST_01732,2025-07-26 05:43:00,Facebook,Live,Fashion,4912,299,601,45897,639,0.01997708663814514,55.26,0.21739130434782608,Saturday,25,0.15020161290322578,Neutral,Micro,True,False,0,5
POST_01084,2025-07-26 06:30:00,TikTok,Stitch,Sports,10007,472,32,456095,2367,0.3275829607909116,6.41,0.2608695652173913,Saturday,16,0.20010080645161288,Neutral,Macro,True,False,3,12
POST_01189,2025-07-26 07:36:00,Twitter,Thread,Gaming,1711,246,1900,67640,251,0.7056514284798668,1.09,0.30434782608695654,Saturday,14,0.10786290322580644,Positive,Macro,True,True,4,14
POST_02178,2025-07-26 18:22:00,Facebook,Video,Lifestyle,7981,146,255,21207,87,0.20828526334342806,8.02,0.7826086956521738,Saturday,2,0.09778225806451613,Positive,Macro,True,False,0,16
POST_03197,2025-07-26 19:44:00,YouTube,Community Post,Food,19860,533,95,478060,4808,0.46187448925635727,8.86,0.8260869565217391,Saturday,9,0.6688508064516129,Negative,Macro,False,False,5,2
POST_04734,2025-07-26 19:53:00,YouTube,Short,Education,4797,301,1152,790266,4736,0.7026049928696183,1.78,0.8260869565217391,Saturday,29,0.2691532258064516,Positive,Macro,True,False,5,11
POST_04577,2025-07-27 11:57:00,Twitter,Poll,Sports,3389,25,114,50203,431,0.922875707029435,0.76,0.4782608695652174,Sunday,29,0.6829637096774194,Positive,Macro,True,False,4,7
POST_03364,2025-07-27 13:27:00,Twitter,Tweet,Sports,3914,264,88,15481,497,0.5196446025413002,1.64,0.5652173913043478,Sunday,25,0.9122983870967741,Negative,Macro,False,False,4,15
POST_01258,2025-07-27 13:29:00,Facebook,Post,Business,6197,223,964,15429,17,0.3312262654424843,4.45,0.5652173913043478,Sunday,22,0.4964717741935484,Negative,Macro,True,True,0,8
POST_00172,2025-07-27 13:39:00,Instagram,Reel,Business,933,13,192,9915,855,0.9375470685317824,0.24,0.5652173913043478,Sunday,8,0.2570564516129032,Negative,Macro,True,False,1,9
POST_00942,2025-07-27 23:17:00,Facebook,Video,Gaming,7655,97,497,53021,157,0.9360809338396707,1.76,1.0,Sunday,29,0.16381048387096772,Positive,Macro,True,True,0,16
POST_00163,2025-07-28 00:07:00,Facebook,Video,Fitness,6935,284,748,63309,515,0.2768591068595876,5.74,0.0,Monday,24,0.2762096774193548,Negative,Macro,True,False,0,16
POST_04798,2025-07-28 00:09:00,TikTok,Duet,Entertainment,44692,807,2523,338393,1975,0.32052468393981637,29.91,0.0,Monday,26,0.09274193548387097,Neutral,Macro,True,False,3,4
POST_00009,2025-07-28 06:45:00,Facebook,Post,Health,7278,270,132,20146,242,0.34983936611706645,4.38,0.2608695652173913,Monday,25,0.4601814516129032,Positive,Macro,True,False,0,8
POST_00514,2025-07-28 10:58:00,TikTok,Duet,Fashion,9738,357,4809,149294,962,0.06518490922783574,45.04,0.43478260869565216,Monday,1,0.1875,Neutral,Micro,True,False,3,4
POST_01927,2025-07-28 12:15:00,Facebook,Video,Food,3672,289,68,46623,567,0.9363733596115946,0.86,0.5217391304347826,Monday,9,0.06653225806451613,Neutral,Macro,True,True,0,16
POST_02311,2025-07-28 13:25:00,Facebook,Post,Gaming,2407,146,440,21415,496,0.952889406976558,0.63,0.5652173913043478,Monday,6,0.7308467741935484,Positive,Macro,False,False,0,8
POST_02478,2025-07-28 19:47:00,TikTok,Duet,Business,30896,1051,1577,88127,1730,0.6201529426845488,10.81,0.8260869565217391,Monday,5,0.11038306451612903,Positive,Macro,True,True,3,4
POST_00810,2025-07-29 03:16:00,Instagram,Carousel,Fitness,9196,201,43,22231,203,0.14158414651732926,13.25,0.13043478260869565,Tuesday,13,0.31754032258064513,Neutral,Mid-tier,True,False,1,1
POST_02633,2025-07-29 05:29:00,Instagram,Reel,Entertainment,7200,358,88,14361,574,0.3022160265346344,5.05,0.21739130434782608,Tuesday,6,0.2726814516129032,Neutral,Macro,True,True,1,9
POST_03297,2025-07-29 05:32:00,Facebook,Story,Gaming,2650,319,106,3473,181,0.2586926565078755,2.37,0.21739130434782608,Tuesday,24,0.4007056451612903,Positive,Macro,True,False,0,13
POST_04396,2025-07-29 08:54:00,TikTok,Stitch,Travel,10065,1339,333,59784,1756,0.9445552724767262,2.49,0.34782608695652173,Tuesday,21,0.22933467741935482,Negative,Macro,True,False,3,12
POST_00583,2025-07-29 10:42:00,Facebook,Post,Sports,5997,233,243,65271,260,0.2662536653367303,4.85,0.43478260869565216,Tuesday,7,0.3341733870967742,Neutral,Macro,True,False,0,8
POST_04305,2025-07-29 13:51:00,TikTok,Stitch,Business,2986,1066,815,188552,2912,0.9829151244211574,0.99,0.5652173913043478,Tuesday,18,0.05695564516129032,Positive,Macro,True,False,3,12
POST_00952,2025-07-29 22:17:00,LinkedIn,Post,Entertainment,1555,33,303,16430,266,0.6648259866365429,0.57,0.9565217391304348,Tuesday,17,0.6456653225806451,Positive,Macro,False,True,2,8
POST_01562,2025-07-29 22:56:00,Instagram,Reel,Education,9565,183,98,1391,478,0.7118304250989441,2.77,0.9565217391304348,Tuesday,5,0.13054435483870966,Negative,Macro,False,False,1,9
POST_03809,2025-07-30 02:19:00,Instagram,Photo,Food,2848,440,10,34761,641,0.4047052508452307,1.63,0.08695652173913043,Wednesday,3,0.627016129032258,Positive,Macro,False,False,1,6
POST_04646,2025-07-30 14:52:00,LinkedIn,Poll,Education,1037,115,352,17234,141,0.76217773077601,0.39,0.6086956521739131,Wednesday,13,0.04838709677419355,Positive,Macro,True,False,2,7
POST_02189,2025-07-30 15:49:00,TikTok,Stitch,Lifestyle,27415,638,1309,184577,605,0.753463042189428,7.79,0.6521739130434783,Wednesday,3,0.18901209677419353,Neutral,Macro,True,True,3,12
POST_02430,2025-07-30 17:13:00,TikTok,Video,Technology,41653,1434,1946,464608,1942,0.14122963034177766,63.38,0.7391304347826086,Wednesday,21,0.10433467741935484,Positive,Mid-tier,True,False,3,16
POST_03532,2025-07-30 19:27:00,TikTok,Duet,Entertainment,37213,774,3658,155170,140,0.4336994664231121,19.18,0.8260869565217391,Wednesday,29,0.020161290322580645,Negative,Macro,False,True,3,4
POST_01019,2025-07-31 01:35:00,YouTube,Video,Education,3823,385,518,803251,1548,0.5163177586566041,1.83,0.043478260869565216,Thursday,25,0.2913306451612903,Positive,Macro,True,False,5,16
POST_00851,2025-07-31 01:52:00,Instagram,Reel,Gaming,4518,492,260,28117,540,0.8048498613981959,1.31,0.043478260869565216,Thursday,0,0.13709677419354838,Positive,Macro,True,False,1,9
POST_01009,2025-07-31 03:03:00,Instagram,Photo,Technology,6860,77,198,38630,607,0.4837062763383487,2.95,0.13043478260869565,Thursday,21,0.2253024193548387,Positive,Macro,True,True,1,6
POST_01542,2025-07-31 04:36:00,Instagram,Reel,Food,7043,466,159,41525,982,0.9250929353138171,1.66,0.17391304347826086,Thursday,8,0.08215725806451613,Positive,Macro,True,False,1,9
POST_01213,2025-07-31 06:37:00,Instagram,Carousel,Technology,7965,264,193,22205,783,0.5402245669695077,3.12,0.2608695652173913,Thursday,21,0.6496975806451613,Neutral,Macro,True,False,1,1
POST_01156,2025-07-31 07:36:00,TikTok,Video,Food,2264,467,2632,249525,2142,0.4297617330833694,2.49,0.30434782608695654,Thursday,23,0.11139112903225806,Positive,Macro,True,True,3,16
POST_02832,2025-07-31 08:03:00,LinkedIn,Post,Education,1998,60,366,3811,100,0.006855982310243715,61.12,0.34782608695652173,Thursday,11,0.4233870967741935,Neutral,Nano,True,False,2,8
POST_04423,2025-07-31 21:41:00,Facebook,Live,Food,1127,286,575,58292,513,0.314529955615376,1.26,0.9130434782608695,Thursday,20,0.17993951612903225,Positive,Macro,True,True,0,5
POST_02543,2025-08-01 05:20:00,TikTok,Duet,Education,46736,997,4348,373793,956,0.93103558781586,11.19,0.21739130434782608,Friday,28,0.23135080645161288,Positive,Macro,True,False,3,4
POST_00653,2025-08-01 20:40:00,Facebook,Post,Sports,2500,28,943,5699,708,0.2937897578874842,2.36,0.8695652173913043,Friday,6,0.6794354838709677,Neutral,Macro,True,False,0,8
POST_03121,2025-08-01 23:58:00,Twitter,Tweet,Fashion,1648,14,1768,4372,441,0.8414791937060361,0.82,1.0,Friday,7,0.8921370967741935,Neutral,Macro,True,False,4,15
POST_04584,2025-08-02 01:50:00,TikTok,Duet,Health,41964,173,1156,334705,155,0.3721999230880162,23.23,0.043478260869565216,Saturday,22,0.22278225806451613,Positive,Macro,True,False,3,4
POST_01572,2025-08-02 03:59:00,Instagram,Carousel,Gaming,3404,202,33,5243,769,0.25772124212853914,2.82,0.13043478260869565,Saturday,2,0.078125,Negative,Macro,True,False,1,1
POST_04203,2025-08-02 05:12:00,Instagram,Story,Technology,1330,446,285,14647,370,0.2782571423993334,1.48,0.21739130434782608,Saturday,8,0.8130040322580645,Neutral,Macro,True,False,1,13
POST_01526,2025-08-02 16:20:00,Twitter,Poll,Travel,2011,121,596,88081,25,0.38104079539809965,1.43,0.6956521739130435,Saturday,26,0.42540322580645157,Positive,Macro,True,False,4,7
POST_03849,2025-08-02 21:43:00,LinkedIn,Article,Lifestyle,623,91,366,11267,114,0.12179333109006715,1.76,0.9130434782608695,Saturday,17,0.6129032258064516,Positive,Mid-tier,True,True,2,0
POST_00463,2025-08-02 21:50:00,LinkedIn,Poll,Health,224,71,205,4236,71,0.9000765114005994,0.11,0.9130434782608695,Saturday,12,0.8462701612903225,Positive,Macro,True,False,2,7
POST_02060,2025-08-02 21:55:00,Facebook,Story,Education,2945,245,256,22836,314,0.07534169751157686,9.03,0.9130434782608695,Saturday,2,0.6340725806451613,Negative,Micro,True,False,0,13
POST_03699,2025-08-02 22:57:00,YouTube,Video,Travel,18852,282,525,151407,289,0.7041492412953261,5.58,0.9565217391304348,Saturday,25,0.1436491935483871,Positive,Macro,True,False,5,16
POST_03350,2025-08-02 23:40:00,Instagram,Story,Education,1716,226,154,12642,993,0.09179966030540468,4.52,1.0,Saturday,26,0.19808467741935482,Negative,Micro,True,False,1,13
POST_02017,2025-08-03 01:54:00,Twitter,Thread,Technology,727,159,1785,47579,370,0.8981416943069109,0.59,0.043478260869565216,Sunday,3,0.6295362903225806,Positive,Macro,True,True,4,14
POST_01432,2025-08-03 05:23:00,Facebook,Post,Fitness,2075,16,103,25632,41,0.050858049319809646,8.46,0.21739130434782608,Sunday,6,0.44254032258064513,Neutral,Micro,False,False,0,8
POST_02030,2025-08-03 11:51:00,LinkedIn,Document,Business,173,94,250,28215,25,0.9136683010463236,0.11,0.4782608695652174,Sunday,22,0.14868951612903225,Negative,Macro,True,False,2,3
POST_03335,2025-08-03 16:30:00,TikTok,Duet,Technology,41086,236,3887,271116,1641,0.4503236712653624,20.06,0.6956521739130435,Sunday,27,0.14818548387096772,Positive,Macro,True,True,3,4
POST_01649,2025-08-03 18:37:00,TikTok,Duet,Entertainment,16594,593,3245,407894,818,0.6675159031549938,6.12,0.7826086956521738,Sunday,25,0.1910282258064516,Neutral,Macro,True,False,3,4
POST_04776,2025-08-03 20:31:00,TikTok,Duet,Entertainment,24664,652,3977,378698,543,0.8246266564117356,7.11,0.8695652173913043,Sunday,6,0.15473790322580644,Neutral,Macro,True,False,3,4
POST_00041,2025-08-03 22:20:00,Instagram,Carousel,Sports,9321,19,186,41261,428,0.12354788572161068,15.31,0.9565217391304348,Sunday,16,0.3039314516129032,Neutral,Mid-tier,True,False,1,1
POST_01569,2025-08-04 01:11:00,Facebook,Story,Fashion,3702,79,652,26293,117,0.4931960935121537,1.8,0.043478260869565216,Monday,20,0.1784274193548387,Negative,Macro,True,False,0,13
POST_02248,2025-08-04 01:25:00,TikTok,Video,Travel,45677,1232,4349,105146,2341,0.006603614863240879,1334.84,0.043478260869565216,Monday,3,0.040826612903225805,Positive,Nano,False,True,3,16
POST_01473,2025-08-04 01:27:00,TikTok,Stitch,Health,6383,672,4136,204933,2161,0.09505439920524285,23.31,0.043478260869565216,Monday,29,0.28377016129032256,Positive,Micro,True,False,3,12
POST_04815,2025-08-04 01:38:00,TikTok,Video,Health,39319,146,1138,39281,1976,0.20559334390873113,39.35,0.043478260869565216,Monday,7,0.1315524193548387,Neutral,Macro,True,False,3,16
POST_04031,2025-08-04 01:59:00,LinkedIn,Poll,Business,1983,111,178,22366,26,0.22569461135413163,2.01,0.043478260869565216,Monday,6,0.12147177419354838,Positive,Macro,True,False,2,7
POST_03156,2025-08-04 04:12:00,Facebook,Post,Sports,4056,251,592,69488,368,0.37632192472239584,2.6,0.17391304347826086,Monday,27,0.6703629032258064,Negative,Macro,True,False,0,8
POST_04972,2025-08-04 10:57:00,TikTok,Duet,Education,19504,1054,3312,355940,2851,0.5599653094906184,8.52,0.43478260869565216,Monday,22,0.2535282258064516,Neutral,Macro,True,False,3,4
POST_04033,2025-08-04 20:51:00,Instagram,Story,Fashion,7421,406,247,13398,280,0.09667075261580864,16.54,0.8695652173913043,Monday,20,0.6890120967741935,Neutral,Micro,True,False,1,13
POST_04450,2025-08-04 23:17:00,LinkedIn,Post,Sports,1566,49,191,8896,48,0.6978360492877631,0.52,1.0,Monday,14,0.265625,Positive,Macro,True,False,2,8
POST_01676,2025-08-05 00:11:00,Twitter,Retweet,Technology,4374,141,1093,88834,367,0.8269760771683572,1.36,0.0,Tuesday,28,0.831149193548387,Neutral,Macro,True,False,4,10
POST_04074,2025-08-05 03:25:00,Facebook,Video,Technology,5082,17,110,45929,292,0.17638281337627587,5.88,0.13043478260869565,Tuesday,10,0.17036290322580644,Negative,Mid-tier,True,True,0,16
